text,author_id,conversation_id,created_at,source,tweet_id,geo_id,retweet_count,reply_count,like_count,quote_count,in_reply_to_user_id,referenced_type,referenced_id
Bom vírus e muita Hidroxicloroquina para vocês!!! https://t.co/TEXf1PIdau,1150028689125597184,1253028143264403456,2020-04-22 18:29:24,Twitter for iPhone,1253028143264403456,68e019afec7d0ba5,0.0,0.0,0.0,0.0,,,
"@Pablogapaisa Verdade?
A grobolixo vai mudar a classificação dele para: 
Apresentador?
Blogueiro?
Açougueiro?
Agente Funerário?
Pai de beneficiário de auxílio-corona?
Marido da Fátima?
Rival do namorado da Fátima, o cretino que prega o poliamor NA Família 
Bonnerzin: cuide dos seus filhos!!!",1150028689125597184,1278477666841133057,2020-07-02 10:26:32,Twitter for Android,1278636163893510144,68e019afec7d0ba5,0.0,1.0,5.0,0.0,2259464680,replied_to,1278477666841133057
"@AlbuquerqueDavy Sobre o Moro.
- por que  nunca prendeu gente do PSDB?
- havia um foco: prender o lula e abrir caminho pra eleição do Alckmin?
Se sim, não era justiça, ERA UM PLANO e o Moro fazia parte dele?
Recente:
Caso Adélio e PF calada.
Moro não defendeu o povo contra os Ditadores do corona",1150028689125597184,1258560537992052744,2020-05-08 01:38:35,Twitter for Android,1258571968766451714,07d9f75338084000,1.0,1.0,3.0,0.0,,replied_to,1258560537992052744
"Bombas contra o Brasil:
- PL 1179 aprovada
suspensão temporária dos direitos individuais sobre propriedade privada
- votação amanhã na Câmara e no Senado (eita povo ágil) sobre a liberação de recursos pro corona, MAS embutiram aquele artigo 52 vetado (emendas: 30 BI pro relator)",1150028689125597184,1246191388913537031,2020-04-03 21:42:34,Twitter for iPhone,1246191388913537031,68e019afec7d0ba5,3.0,4.0,0.0,1.0,,,
"Só queria saber como o DOUTOR Mandetta quer deixar o nome  na sua biografia, pra sua família e para o Brasil:
- Josef Mengele
- dr. Morte
- amigo do vírus Chinês
- culpado pelas mortes APÓS o confinamento.
- chefe da Limpeza Racial
- ""achachino"" mesmo, sem mais qualificações...",1150028689125597184,1250146380917735426,2020-04-14 19:38:18,Twitter for Android,1250146380917735426,68e019afec7d0ba5,1.0,0.0,3.0,0.0,318490313,,
"Laboratório EMS faz propaganda (ouvi e vi no YouTube) com a voz da Fernanda MONTEcoronavirusNEGRO!!
Sim, essa mesma que considerou o coroninha um ser bem-vindo no Brasil!
Ué, como pode?
Ela torce pelo vírus e VENDE sua voz para um laboratório que produz REMÉDIOS?
Ui!! Que medo!!",1150028689125597184,1268586931190890496,2020-06-04 16:54:28,Twitter for iPhone,1268586931190890496,68e019afec7d0ba5,1.0,0.0,1.0,0.0,,,
"@BrazilFight Total
Pena que permaceu o uso nas ruas
Ver gente correndo e andando de bicicleta com máscaras me assusta muito!  
Não respiramos oxigênio. Agora respiramos gás carbônico, vírus totais, e mais o caldo úmido e quente, ambiente “amigo” de bactérias e fungos.
Suicídio obrigatório!!!",1150028689125597184,1278991689475067904,2020-07-03 13:11:55,Twitter for iPhone,1279040173410529280,68e019afec7d0ba5,0.0,2.0,11.0,0.0,,replied_to,1278991689475067904
"@alissanoli Claro que não acredito!
O CID no Brasil será assim 
Causa mortis: CID ÚNICO
 666 - covid 19 a 100",1150028689125597184,1279006684162244609,2020-07-03 23:42:14,Twitter for Android,1279198798229749760,68e019afec7d0ba5,0.0,0.0,0.0,0.0,1191719158603534339,replied_to,1279006684162244609
"@mitags @LydiaJorge2 @RodrigoMaia Igualin a você!
E o pior, acesso um canal conservador no YouTube e lá vem o coronavírus, mas ninguém falando que essa porcaria É um vírus CHINÊS!!!",1150028689125597184,1248677449216516098,2020-04-11 01:36:06,Twitter for iPhone,1248786872563904512,68e019afec7d0ba5,0.0,0.0,0.0,0.0,,replied_to,1248677449216516098
"@SenadorKajuru É pena que o Senhor interprete tão mal uma reunião.
Por que raios, Senador, um monte de ministros participaria de uma FRENTE de enfrentamento ao coronavírus?
Se esse vírus for enfrentado SÓ com a LEI, a gente vence! 
O senhor está batalhando para barrar os desmandos do STF?",1150028689125597184,1264159963653472257,2020-05-24 13:49:50,Twitter for iPhone,1264554201981607937,68e019afec7d0ba5,0.0,0.0,1.0,0.0,128372940,replied_to,1264159963653472257
"@BrazilFight E não existe diferença alguma entre ""o médico de confiança"" do ditaDória, Davi.Uip e o ""médico de confiança"" do lulladrão, Kalil.
Ambos não gostaram da presença do vírus chinês nos seus ""doutores corpos"" e se livraram dele com a HIROXICLOROQUINA e azitromicina.
Polêmica??",1150028689125597184,1247897448489431051,2020-04-08 19:20:27,Twitter for Android,1247967561494540288,68e019afec7d0ba5,0.0,0.0,0.0,0.0,16029711,replied_to,1247897448489431051
"Não importa que para isso os políticos bandidos precisem matar o povo de fome e se ajoelhar para o partido comunista do vírus chinês.
Não apoiar o Bolsonaro AGORA é soltar a ÚNICA TÁBUA DE SALVAÇÃO DO BRASIL!!
O comunismo NÃO DORME e o povo brasileiro PRECISA ACORDAR! https://t.co/bissFmuSbN",1150028689125597184,1247932848859996162,2020-04-08 17:02:31,Twitter for Android,1247932848859996162,68e019afec7d0ba5,0.0,0.0,0.0,0.0,,,
"O QI e a máscara
Ao sol escaldante - humilhante
De bicicleta - Pateta
Na Praça vazia - porcaria
Por obrigação - manipulação
Por convicção - Khaghão
A gente obedece, o vírus (a bactéria?) cresce, se fortalece e agradece!
O organismo enfraquece, a gente adoece de tudo que aparece!",1150028689125597184,1280576027874508800,2020-07-07 18:54:51,Twitter for Android,1280576027874508800,68e019afec7d0ba5,0.0,0.0,0.0,0.0,102889489,,
"Tava sumido mas vim aqui só pra dizer que:

No grupo do prédio alguém avisou que chegou ivermectina em uma farmácia x e que é o remédio usado para evitar contágio de covid-19...",3352730139,1265070364771725314,2020-05-26 00:00:53,Twitter for Android,1265070364771725314,c9f2f46c0d1b963d,0.0,3.0,7.0,0.0,,,
"O estado brasileiro ta aproveitando o momento pra forcar agenda política e econômica. 

Se já era parte do plano do governo ""limpar"" a sociedade brasileira (palavras dos mesmos), esse vírus vai ser usado como álibi moral e econômico para isso. 

E o que a gente faz?",3352730139,1238866679347777538,2020-03-14 16:40:30,Twitter for Android,1238867613960286210,c9f2f46c0d1b963d,0.0,1.0,1.0,0.0,908414016481095685,replied_to,1238866997338935297
"Mais 41 casos confirmados na Paraíba.

E 4 novos óbitos por covid-19.

Agora são 28 cidades com ao menos 1 contaminado.",3352730139,1253444647088787457,2020-04-23 22:04:26,Twitter for Android,1253444647088787457,c9f2f46c0d1b963d,0.0,1.0,2.0,0.0,20166847,,
"Meus avós são agricultores aposentados. O vírus não parece para eles algo a temer depois da vida que ambos levaram.

Eu fico aqui só temendo o telefonema ou algo similar. O aviso.

Angústia.",3352730139,1267349685007769600,2020-06-01 06:58:06,Twitter for Android,1267349686521868288,c9f2f46c0d1b963d,0.0,0.0,2.0,0.0,993552011734999040,replied_to,1267349685007769600
"Hoje a Paraíba chega em 499 casos confirmados de covid-19.

52 novos casos. 3 novos óbitos. 

Agora são 37 cidades com casos confirmados.",3352730139,1254165293494132738,2020-04-25 21:48:01,Twitter for Android,1254165293494132738,c9f2f46c0d1b963d,0.0,2.0,5.0,0.0,,,
"@GusmaoThg Mas tá minha mãe teimosa longe. 

Meu avô na casa de um tio que diz que o vírus é doença do pt.

Minha avó com doença crônica do pulmão por conta de agricultura e insalubridade durante a vida.

Não dá pra relaxar, bicho.",3352730139,1241823447950516227,2020-03-22 20:48:47,Twitter for Android,1241829197359833088,c9f2f46c0d1b963d,0.0,1.0,1.0,0.0,133853005,replied_to,1241828898737991689
"Eu só acho que se continuarmos nesse trem desgovernado sem nenhuma política pública para o covid-19 só nos resta o rodízio de ""imunização de rebanho"" que é o que tá acontecendo em vários estados.",3352730139,1276282576207065090,2020-06-25 22:38:17,Twitter for Android,1276283599654920194,c9f2f46c0d1b963d,0.0,0.0,0.0,0.0,3352730139,replied_to,1276282576207065090
O Justus tava dizendo que o vírus tinha retrocedido com a queda das mortes. Toma aí: https://t.co/Vnpyfq1P3S,3352730139,1242579499570679810,2020-03-24 22:30:13,Twitter for Android,1242579499570679810,c9f2f46c0d1b963d,0.0,1.0,3.0,0.0,,,
"@elodiva O vírus vai humanizar o capitalismo. HAHAHAHHAHAHAHA

tou vendo como: iniciativa privada financiando lives e aumentando o consumo das suas mercadorias em contraponto aos acordos e demissões de seus trabalhadores.",3352730139,1256286890002714631,2020-05-01 18:20:32,Twitter for Android,1256287406216622081,c9f2f46c0d1b963d,0.0,1.0,1.0,0.0,277081362,replied_to,1256286890002714631
"20 de maio Paraíba tinha mais de 5000 casos de covid-19.

Dia 28 de maio Paraíba tem quase 12 mil casos de covid-19.",3352730139,1266142869972271104,2020-05-28 23:02:38,Twitter for Android,1266142869972271104,c9f2f46c0d1b963d,0.0,0.0,3.0,0.0,,,
"@linsanac Grande parte meio que ignorou. Caiu naquele papo tbm de ""nossas utis ainda estão vazias"". 

No meu prédio as pessoas tavam saindo pra andar com crianças até semana passada.

Hoje resolveram que existe covid-19 e como tem prestador de serviço entrando no prédio é necessário alcool",3352730139,1258401410271662085,2020-05-07 14:52:15,Twitter for Android,1258409315536449536,c9f2f46c0d1b963d,0.0,1.0,0.0,0.0,,replied_to,1258408766078410752
"20 de maio Paraíba tinha mais de 5000 casos de covid-19.

Dia 28 de maio Paraíba tem quase 12 mil casos de covid-19.",3352730139,1266142869972271104,2020-05-28 23:02:38,Twitter for Android,1266142869972271104,c9f2f46c0d1b963d,0.0,0.0,2.0,0.0,,,
Bolsonaro diz ter dados de eleição vencida que foi fraudada. Bolsonaro diz que o vírus é comunista. Bolsonaro não sabe é ficar calado. https://t.co/HeYSEyDcCA,3352730139,1251192585244291073,2020-04-17 16:55:33,Twitter for Android,1251192585244291073,c9f2f46c0d1b963d,0.0,0.0,0.0,0.0,,,
Recebi uma informação sobre Recife de alguém que está no enfrentamento da pandemia: já entrou em colapso. Não tem mais vaga para internações de covid-9. Já se ensaia o início do colapso hospitalar por aqui pelo nordeste.,3352730139,1251179372524044288,2020-04-17 16:03:02,Twitter for Android,1251179372524044288,c9f2f46c0d1b963d,1.0,6.0,10.0,0.0,1157733394173833219,,
Bolsonaro diz ter dados de eleição vencida que foi fraudada. Bolsonaro diz que o vírus é comunista. Bolsonaro não sabe é ficar calado. https://t.co/HeYSEyDcCA,3352730139,1251192585244291073,2020-04-17 16:55:33,Twitter for Android,1251192585244291073,c9f2f46c0d1b963d,0.0,0.0,0.0,0.0,1165773652190736384,,
"@elodiva O vírus vai humanizar o capitalismo. HAHAHAHHAHAHAHA

tou vendo como: iniciativa privada financiando lives e aumentando o consumo das suas mercadorias em contraponto aos acordos e demissões de seus trabalhadores.",3352730139,1256286890002714631,2020-05-01 18:20:32,Twitter for Android,1256287406216622081,c9f2f46c0d1b963d,0.0,1.0,1.0,0.0,,replied_to,1256286890002714631
E eu jurando que não tinha mais covid-19 no brasil.,3352730139,1255246460414758912,2020-04-28 21:26:55,Twitter for Android,1255247147211128832,c9f2f46c0d1b963d,0.0,0.0,1.0,0.0,1422044960,replied_to,1255246460414758912
"Esse momento estão discutindo a inevitabilidade do contágio de covid-19. Certo.

Estão se discutindo também os níveis de recuperação dos infectados. Ok.

Mesmo tendo estudos indicando sequelas severas pós doença, não vejo ninguém comentando isso.",3352730139,1251614891309490178,2020-04-18 20:53:38,Twitter for Android,1251614891309490178,c9f2f46c0d1b963d,0.0,1.0,0.0,0.0,,,
"Meu cunhado, como profissional da saúde, tá fazendo os testes de covid-19 conforme os protocolos para quem está na frente do bagulho.

O dessa vez deu negativo. Mas todo mundo espera, inclusive ele, que mais cedo ou mais tarde dará positivo.

Doidera.",3352730139,1251663477661470720,2020-04-19 00:06:42,Twitter for Android,1251663477661470720,c9f2f46c0d1b963d,0.0,0.0,4.0,0.0,,,
Não esqueçam deste nome ! Frente a Frente: presidente da Unimed-JP fala sobre a eficiência do uso da cloroquina para tratar Covid - Portal https://t.co/rkaeFlvFrv https://t.co/COBSNHIhKV,3352730139,1252711352378023938,2020-04-21 21:30:35,Twitter for Android,1252711352378023938,c9f2f46c0d1b963d,0.0,1.0,0.0,0.0,,,
@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar.,3228600412,1282700234146152448,2020-07-13 15:48:16,Twitter for iPhone,1282703401093148672,5722ff20ba67083b,0.0,0.0,6.0,0.0,,replied_to,1282700234146152448
"@rosana Pode levar, dona corona. Eles não vão fazer falta! https://t.co/dLvFUW3LqR",3228600412,1233351350127190016,2020-02-28 11:48:11,Twitter for iPhone,1233358230174289921,5722ff20ba67083b,0.0,0.0,10.0,0.0,14594813,replied_to,1233351350127190016
@planalto @jairbolsonaro Manda essa merda desse presidente ficar em casa que ele tá passando o virus pra todo mundo dessa cidade! QUE ÓDIO! https://t.co/Kv2Cqse50f,3228600412,1241073354880188417,2020-03-20 18:55:11,Twitter for iPhone,1241075834577960960,5722ff20ba67083b,0.0,1.0,3.0,0.0,,replied_to,1241073354880188417
"Meu deus eu estou ouvindo Elvis Presley. O que o coronga fez comigo, meu deus?!",3228600412,1243571844617289730,2020-03-27 16:13:26,Twitter for iPhone,1243571844617289730,5722ff20ba67083b,0.0,0.0,0.0,0.0,,,
"Tiro meu chapéu pros médicos porque tem que ter MUITO sangue frio pra não desligar o aparelho e deixar essa gente morrer, viu?! 

https://t.co/8jErptVs2y",3228600412,1259930434240118784,2020-05-11 19:36:38,Twitter for iPhone,1259930434240118784,5722ff20ba67083b,1.0,0.0,3.0,0.0,1166091904326545413,,
@DanPimpao eu vi aquele lance da última embaralhada no jogo como o fim da história dos machos escrotos. Tomara que seja isso! Eu já estou com falta de ar aqui e não é coronga!,3228600412,1245180629064601606,2020-04-01 02:50:08,Twitter for iPhone,1245181625052409857,5722ff20ba67083b,0.0,0.0,0.0,0.0,,replied_to,1245180629064601606
@tecontarviu1 fodasse a vida e agradeça ao coronga pela oportunidade de ficar em casa pra repensar na vida,3228600412,1285351430572978176,2020-07-21 02:08:17,Twitter for iPhone,1285396148023435270,5722ff20ba67083b,0.0,0.0,1.0,0.0,,replied_to,1285395738466365441
"Eu entrego nas tuas mãos, coronga! https://t.co/nivllzBndr",3228600412,1246923278138171393,2020-04-05 22:10:50,Twitter for iPhone,1246923278138171393,5722ff20ba67083b,0.0,0.0,0.0,0.0,3077349887,,
@glaubermacario Sem contar com a desinformação de que pegou COVID e não vai mais pegar.,3228600412,1282700234146152448,2020-07-13 15:48:16,Twitter for iPhone,1282703401093148672,5722ff20ba67083b,0.0,0.0,6.0,0.0,3098325801,replied_to,1282700234146152448
"Utilidade Pública:

O Socialismo Criativo, site da minha amiga @iara_vidal, falou sobre como fazer a sua própria máscara de tecido e sobre as recomendações de como usá-las. 

https://t.co/CDn7QUBzbO",3228600412,1247989740504264704,2020-04-08 20:48:35,Twitter for iPhone,1247989740504264704,5722ff20ba67083b,1.0,0.0,1.0,0.0,,,
Inclusive bom dia pra você que assim como eu já perdeu completamente a noção de tempo e espaço. Passei de “dar uma tosse” e achar que estou com coronga até ter crise de choro bêbada na varanda do apê irritado com as pessoas que não respeitam a quarentena.,3228600412,1249647743905271808,2020-04-13 10:36:54,Twitter for iPhone,1249647743905271808,5722ff20ba67083b,1.0,0.0,5.0,0.0,301171960,,
"Eu queria entender que tipo de lockdown é esse que dura só uma semana. Cidades que há uma semana anunciavam a medida, já estão se preprando pra abrir o comércio a partir de amanhã. Não vamos diminuir a quantidade de casos da Covid-19 tão cedo, meus caros.",3228600412,1264706791956525059,2020-05-24 23:56:10,Twitter for iPhone,1264706791956525059,5722ff20ba67083b,0.0,2.0,6.0,0.0,,,
"A Thaila Ayala criou um marca de roupas com nome VIRUS no meio da pandemia e, se não fosse a repercussão do caso, não teria mudado o nome de jeito nenhum.",3228600412,1288899108716060674,2020-07-30 18:09:17,Twitter for iPhone,1288899479127588865,5722ff20ba67083b,0.0,1.0,4.0,0.0,,replied_to,1288899108716060674
"Ou seja, ficamos trancados mais de um mês dentro de casa pro @Gov_DF resolver jogar o coronga de vez no ventilador. Que a gente não vire uma “Itália” brasileira. https://t.co/tvAVEbA0lN",3228600412,1251208342179065857,2020-04-17 17:58:09,Twitter for iPhone,1251208342179065857,5722ff20ba67083b,0.0,1.0,0.0,0.0,128372940,,
"Eu queria entender que tipo de lockdown é esse que dura só uma semana. Cidades que há uma semana anunciavam a medida, já estão se preprando pra abrir o comércio a partir de amanhã. Não vamos diminuir a quantidade de casos da Covid-19 tão cedo, meus caros.",3228600412,1264706791956525059,2020-05-24 23:56:10,Twitter for iPhone,1264706791956525059,5722ff20ba67083b,0.0,2.0,6.0,0.0,3306438237,,
"Inclusive, HOJE começa a Semana @Fash_Rev que em Brasília está sob coordenação da minha amiga @iara_vidal. O evento vai ser todo online devido à pandemia do Covid-19. #fashrevbsb #FashionRevolutionWeek #quemfezminhasroupas 

https://t.co/PEsALWzSqh",3228600412,1252294312634785793,2020-04-20 17:53:25,Twitter for iPhone,1252294312634785793,5722ff20ba67083b,3.0,0.0,3.0,0.0,,,
A OMS se pronunciando sobre o @jairbolsonaro ter testado positivo para COVID-19.  https://t.co/St0KkII49P,3228600412,1280532268331814914,2020-07-07 16:00:58,Twitter for iPhone,1280532268331814914,5722ff20ba67083b,2.0,0.0,2.0,1.0,,,
"@Ro_anna Gente, que absurdo! Acabei de ver! E olha que ela, quando pegou coronga, postou nos stories dizendo que tinha aprendido, etc. UMA OVA!",3228600412,1254413852852314112,2020-04-26 14:39:02,Twitter for iPhone,1254419721467899904,5722ff20ba67083b,0.0,1.0,0.0,0.0,,replied_to,1254419439468056579
"Perda irreparável para a indústria da moda. Que ano, meus caros. Que ano!  https://t.co/snr8q0JcIN",3228600412,1312827608963452929,2020-10-04 18:51:07,Twitter for iPhone,1312827608963452929,5722ff20ba67083b,0.0,0.0,2.0,0.0,,,
O pessoal da mamadeira de piroca está enfiando ozônio no c* pra curar o covid-19. E vocês aí achando que a mudança estava a caminho.,3228600412,1291204888937013248,2020-08-06 02:50:09,Twitter for iPhone,1291204888937013248,5722ff20ba67083b,0.0,0.0,1.0,0.0,1173625091655180289,,
"e essa agora de um caso confirmado de corona vírus em sampa

misericórdia",111986075,1232551097828597761,2020-02-26 06:20:56,Twitter for Android,1232551097828597761,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,,
"e essa agora de um caso confirmado de corona vírus em sampa

misericórdia",111986075,1232551097828597761,2020-02-26 06:20:56,Twitter for Android,1232551097828597761,42e6f98f749a02e0,0.0,0.0,0.0,0.0,1015666857016266752,,
@meninodocrime sei pra lá coronga vírus kakakak,111986075,1237489486487080960,2020-03-10 21:59:06,Twitter for Android,1237498238959312899,42e6f98f749a02e0,0.0,0.0,1.0,0.0,137096814,replied_to,1237497818534817794
@meninodocrime sei pra lá coronga vírus kakakak,111986075,1237489486487080960,2020-03-10 21:59:06,Twitter for Android,1237498238959312899,42e6f98f749a02e0,0.0,0.0,1.0,0.0,1030198380868321280,replied_to,1237497818534817794
Bolsonaro pode estar com corona vírus aaaaaa que sonho,111986075,1238163351110332418,2020-03-12 18:02:01,Twitter for Android,1238163351110332418,42e6f98f749a02e0,0.0,1.0,1.0,0.0,,,
Bolsonaro pode estar com corona vírus aaaaaa que sonho,111986075,1238163351110332418,2020-03-12 18:02:01,Twitter for Android,1238163351110332418,42e6f98f749a02e0,0.0,1.0,1.0,0.0,165454424,,
"acho que esse covid 19 ta indo longe demais

suspenderam minhas aulas
restaurante universitário parado
gravações de séries suspensas 
álcool em gel R$ 27,90 
cancelaram os festivais tudo",111986075,1239259113286242312,2020-03-15 18:36:11,Twitter for Android,1239259113286242312,42e6f98f749a02e0,0.0,0.0,1.0,0.0,,,
"acho que esse covid 19 ta indo longe demais

suspenderam minhas aulas
restaurante universitário parado
gravações de séries suspensas 
álcool em gel R$ 27,90 
cancelaram os festivais tudo",111986075,1239259113286242312,2020-03-15 18:36:11,Twitter for Android,1239259113286242312,42e6f98f749a02e0,0.0,0.0,1.0,0.0,14594813,,
"@belaisa69 oh modeuso que judiação :( aguenta firme, amiga. não é seguro se relacionar por agora, vinte e oito suspeitas de corona aqui na cidade. Vai arriscar? KKKK",111986075,1242481426815045639,2020-03-24 16:16:58,Twitter for Android,1242485569021673472,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,replied_to,1242484530465910786
"o pior é lidar com a culpa e a sensação de ser enganada na tua própria casa, slccc 

covid podia exterminar a humanidade mesmo",111986075,1243688357219184642,2020-03-27 23:56:25,Twitter for Android,1243688357219184642,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,,
"no meu carro vai ta ""eu venci o covid"" 
claro, se eu vencer o covid de fato KKKKKKKKKKK https://t.co/tT2tGNOfn2",111986075,1260553147120062464,2020-05-13 12:51:04,Twitter for Android,1260553147120062464,42e6f98f749a02e0,0.0,0.0,2.0,0.0,106175018,,
"no meu carro vai ta ""eu venci o covid"" 
claro, se eu vencer o covid de fato KKKKKKKKKKK https://t.co/tT2tGNOfn2",111986075,1260553147120062464,2020-05-13 12:51:04,Twitter for Android,1260553147120062464,42e6f98f749a02e0,0.0,0.0,2.0,0.0,,,
"genty, que história é essa que o Brasil está fora da lista da oms pra receber o possível tratamento eficaz que a Califórnia descobriu contra o covid???",111986075,1261999672362708993,2020-05-17 12:39:03,Twitter for Android,1261999672362708993,42e6f98f749a02e0,0.0,0.0,0.0,0.0,18048666,,
"VAI TOMA NO CU CORONA nos trend, to amando",111986075,1261998211797004288,2020-05-17 12:33:15,Twitter for Android,1261998211797004288,42e6f98f749a02e0,0.0,0.0,0.0,0.0,1367385691,,
"genty, que história é essa que o Brasil está fora da lista da oms pra receber o possível tratamento eficaz que a Califórnia descobriu contra o covid???",111986075,1261999672362708993,2020-05-17 12:39:03,Twitter for Android,1261999672362708993,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,,
"@indiferent_maah Fé no pai que o próximo semestre será o último, AJUDA NOIZ COVID CARAIO KKKKKKKKKKK",111986075,1336097322934079491,2020-12-08 16:46:03,Twitter for Android,1336351344110804999,42e6f98f749a02e0,0.0,0.0,1.0,0.0,,replied_to,1336337605080670211
o bolsominion não acredita na doença do covid 19 mas acredita no fármaco cloroquina para a doença que eles não acreditam ?? ué,111986075,1262192647302717442,2020-05-18 01:25:52,Twitter for Android,1262192647302717442,42e6f98f749a02e0,0.0,0.0,3.0,0.0,,,
@QuebrandoOTabu @JosyRamos esse ano seria meu último ano de faculdade... até o covid fazer a Unesp cancelar o semestre 😔,111986075,1263862187098992640,2020-05-22 16:24:23,Twitter for Android,1263868317833539587,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,replied_to,1263862187098992640
"Pericão está com covid meodeossss não permita que essa lenda se vá, eu imploro 😭🙏🏽",111986075,1334168805610823682,2020-12-02 16:13:25,Twitter for Android,1334168805610823682,42e6f98f749a02e0,0.0,0.0,0.0,0.0,,,
"vendo os leitos de praticamente todas as cidades paulistas lotados por conta do covid, confesso que fico meio receosa de descer pra praia nos dias que tenho de recesso....",111986075,1337089538137747456,2020-12-10 17:39:22,Twitter for Android,1337089538137747456,42e6f98f749a02e0,0.0,1.0,0.0,0.0,,,
"Conversei com duas pessoas da Venezuela no Omegle, e eles falaram que realmente não está tendo mortes por conta do coronga vírus lá, que tinha no máximo umas 12. To quase acreditando nos dados divulgados",1717426308,1256493252343140352,2020-05-02 07:58:30,Twitter for iPhone,1256493252343140352,6d5542f8d837770d,1.0,1.0,1.0,0.0,10040172,,
"Um ano polvilho, no outro corona",1717426308,1337452333169594370,2020-12-11 17:40:59,Twitter for iPhone,1337452333169594370,6d5542f8d837770d,0.0,0.0,2.0,1.0,223186761,,
Nao vejo a hora de sair meu resultado de covid pra eu poder brincar de lutinha com meu irmão e agarrar ele. Quase duas semanas já sem contato físico,1717426308,1372550260644585475,2021-03-18 14:07:37,Twitter for iPhone,1372550260644585475,6d5542f8d837770d,0.0,0.0,0.0,0.0,,,
Ih vamos te testezinho de coronga pra voltar pra cwb não infectado e com sindicato ganho,1717426308,1370343274641248263,2021-03-12 11:57:51,Twitter for iPhone,1370343274641248263,6403b7e96cc202f9,0.0,0.0,1.0,0.0,,,
"Cada dia que passa uma pessoa nova que tava na casa com nois positiva pro covid, eu e o Fofão devemos ser a cura, só pode",1717426308,1337177564402642944,2020-12-10 23:29:09,Twitter for iPhone,1337177564402642944,6d5542f8d837770d,0.0,0.0,4.0,1.0,37291484,,
"Bom dia, Bolsonaro fazendo churrasco com mais de mil pessoas depois de 10 mil pessoas morrerem por conta do Corona e o DCE não se posiciona contra o cara. É uma vergonha, namoral",1717426308,1259151288761229314,2020-05-09 16:00:35,Twitter for iPhone,1259151288761229314,6d5542f8d837770d,1.0,3.0,5.0,0.0,1367385691,,
"@DodododododDod Não pode, pega vírus, ainda mais daqueles velhos do bar",1717426308,1268332048332324869,2020-06-04 00:02:34,Twitter for iPhone,1268332279757246470,6d5542f8d837770d,0.0,1.0,1.0,0.0,,replied_to,1268332188866621441
"Tédio no corona
🔞- 22
👫- R
👼🏻- Não
✨- Estável
♥️- Não
📍- Não
💉- Não
💳- Bruninho Xaxim 2005
☯️- O das piadas ruins, Sagitario.
🎁- 09/12
💛- Amarelo
👭- Luizin
📆- Sábado
🎲- 12
🌞- Noite
😝- 🥺
🤭- N tem
📌- Nem sabia que dava pra fazer isso
📏- 1,90
🌝- Sim

🔥 fav e mando",1717426308,1278165860306358273,2020-07-01 03:17:42,Twitter for iPhone,1278165860306358273,6d5542f8d837770d,0.0,0.0,3.0,0.0,865496813062692865,,
"Tédio no corona
🔞- 22
👫- R
👼🏻- Não
✨- Estável
♥️- Não
📍- Não
💉- Não
💳- Bruninho Xaxim 2005
☯️- O das piadas ruins, Sagitario.
🎁- 09/12
💛- Amarelo
👭- Luizin
📆- Sábado
🎲- 12
🌞- Noite
😝- 🥺
🤭- N tem
📌- Nem sabia que dava pra fazer isso
📏- 1,90
🌝- Sim

🔥 fav e mando",1717426308,1278165860306358273,2020-07-01 03:17:42,Twitter for iPhone,1278165860306358273,6d5542f8d837770d,0.0,0.0,3.0,0.0,,,
"Cada dia que passa uma pessoa nova que tava na casa com nois positiva pro covid, eu e o Fofão devemos ser a cura, só pode",1717426308,1337177564402642944,2020-12-10 23:29:09,Twitter for iPhone,1337177564402642944,6d5542f8d837770d,0.0,0.0,4.0,1.0,13192212,,
Vou lamber o asfalto depois desse teste de corona negativo!,1717426308,1336400662855356417,2020-12-08 20:02:01,Twitter for iPhone,1336400662855356417,6d5542f8d837770d,0.0,0.0,4.0,1.0,,,
"Coisas que eu preciso pra vida melhorar:
-Trabalhar em um lugar minimamente ""justo""
-Fim do corona
-Uma namoradinha
-Mais tempo livre",1717426308,1309366568405655552,2020-09-25 05:38:11,Twitter for iPhone,1309366568405655552,6d5542f8d837770d,0.0,1.0,3.0,1.0,,,
"@gabrieIberte Eu espero tu chegar lindo. To limpo de covid, saiu o resultado hj , não vou te passar nada KKKK",1717426308,1372937258152656896,2021-03-19 15:53:03,Twitter for iPhone,1372939181454942209,6d5542f8d837770d,0.0,1.0,0.0,0.0,3406756888,replied_to,1372939038282354695
"Falta 2 meses exatamente para meu aniversário, ai covid, colabora e vaza por favor",1717426308,1314385555535400962,2020-10-09 02:01:51,Twitter for iPhone,1314385555535400962,6d5542f8d837770d,0.0,2.0,4.0,1.0,,,
"Boulos com Covid e eu com medo de ter pego dele, que nível minha vida chegou",1717426308,1332417071574093828,2020-11-27 20:12:39,Twitter for iPhone,1332417071574093828,68e019afec7d0ba5,0.0,0.0,0.0,1.0,,,
"Boulos com Covid e eu com medo de ter pego dele, que nível minha vida chegou",1717426308,1332417071574093828,2020-11-27 20:12:39,Twitter for iPhone,1332417071574093828,68e019afec7d0ba5,0.0,0.0,0.0,1.0,31513669,,
